Month,articleID,abstract,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,Month,source,typeOfMaterial,webURL,articleWordCount
Mar-17,58ca96247c459f247805c30c,,By DAVID W. DUNLAP,article,Eggs Explode in Seconds. Surveillance May Take Longer.,"['Microwave Ovens', 'Raytheon Company', 'Conway, Kellyanne']",3,Insider,0,3/16/17 13:41,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/insider/eggs-explode-in-seconds-surveillance-may-take-longer.html,704
Mar-17,58cade2c7c459f247805c418,,By ERIC ASIMOV,article,A Chalice for Every Wine,"['Wines', 'Glassware', 'Shopping and Retail', 'Sweethome, The']",3,Dining,5,3/16/17 18:49,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/dining/wine-glasses.html,1218
Mar-17,58cae0837c459f247805c422,,By MARGOT SANGER-KATZ,article,Hung Up on the Prongs of Health Policy,"['Health Insurance and Managed Care', 'Law and Legislation', 'Republican Party', 'House of Representatives', 'Ryan, Paul D Jr', 'Patient Protection and Affordable Care Act (2010)', 'United States Politics and Government']",3,Upshot,15,3/16/17 18:59,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/upshot/why-republicans-keep-talking-about-health-care-prongs.html,849
Mar-17,58cae27e7c459f247805c42a,,By MICHAEL D. SHEAR,article,Trump Gambles in Cutting Services That Aid His Base,"['United States Politics and Government', 'Federal Budget (US)', 'Trump, Donald J']",3,National,1,3/16/17 19:07,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/us/politics/trump-budget.html,1276
Mar-17,58cb017d7c459f247805c496,,By GINIA BELLAFANTE,article,‘Fearless Girl’ and False Feminism,"[""Women's Rights"", 'Women and Girls', 'Boards of Directors', 'Deferred Prosecution Agreements', 'State Street Global Advisors', 'State Street Corporation', 'James, Letitia', 'Manhattan (NYC)']",3,Metropolitan,1,3/16/17 21:19,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/nyregion/fearless-girl-statue-manhattan.html,915
Mar-17,58cb27177c459f247805c502,,By THOMAS R. PRYOR,article,Rough Night at the Circus,"['Circuses', 'Madison Square Garden', 'New York City']",0,Metro,20,3/17/17 0:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/nyregion/metropolitan-diary-rough-night-at-the-circus.html,308
Mar-17,58cb2e2d7c459f247805c510,,By JEANNE COFFEY-CHUN,article,Text to Text | Edward Hopper and Roald Dahl,[],3,Learning,0,3/17/17 0:30,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/learning/lesson-plans/text-to-text-edward-hopper-and-roald-dahl.html,3049
Mar-17,58cb30d67c459f247805c517,,By THE EDITORIAL BOARD,article,Mr. Trump’s Tear-Down Budget,"['Federal Budget (US)', 'Mulvaney, Mick', 'Trump, Donald J', 'Environmental Protection Agency', 'Homeland Security Department', 'Veterans Affairs Department', 'Agriculture Department', 'Corp for Public Broadcasting', 'Meals on Wheels', 'United States Politics and Government', 'State Department', 'Health and Human Services Department']",3,Editorial,26,3/17/17 0:41,Mar-17,The New York Times,Editorial,https://www.nytimes.com/2017/03/16/opinion/mr-trumps-tear-down-budget.html,757
Mar-17,58cb43317c459f247805c53a,,By CAITLIN LOVINGER,article,Unknown,['Crossword Puzzles'],3,Games,0,3/17/17 2:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/crosswords/well-built.html,773
Mar-17,58cb43287c459f247805c539,,By ALEXIS SOLOSKI,article,Furniture Sale. The Blame’s Free.,"['Theater', 'The Price (Play)', 'American Airlines Theater', 'Roundabout Theater Co', 'Miller, Arthur', 'Ruffalo, Mark', 'Shalhoub, Tony', 'DeVito, Danny', 'Kinney, Terry (1954- )']",3,Weekend,1,3/17/17 2:00,Mar-17,The New York Times,Review,https://www.nytimes.com/2017/03/16/theater/review-the-price-mark-ruffalo-arthur-miller.html,950
Mar-17,58cb7be27c459f247805c594,,By KATHERINE SCHULTEN,article,Bucket List,[],3,Learning,0,3/17/17 6:02,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/learning/bucket-list.html,95
Mar-17,58cb8e817c459f247805c5c0,,By DAVID GEORGE HASKELL,article,Springing Too Far Ahead,"['Seasons and Months', 'Spring (Season)', 'Global Warming', 'Tennessee']",3,OpEd,5,3/17/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/17/opinion/sunday/the-seasons-arent-what-they-used-to-be.html,921
Mar-17,58cb8e817c459f247805c5be,,By PAUL KRUGMAN,article,Conservative Fantasies Run Into Reality,"['Federal Budget (US)', 'United States Politics and Government', 'Health Insurance and Managed Care', 'Trump, Donald J', 'Republican Party']",3,OpEd,27,3/17/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/17/opinion/conservative-fantasies-colliding-with-reality.html,777
Mar-17,58cb8e817c459f247805c5bd,,By TIMOTHY EGAN,article,When the Irish Invaded Canada,"[""St Patrick's Day"", 'Immigration and Emigration', 'Illegal Immigration', 'Canada', 'New York City', 'United States']",3,OpEd,0,3/17/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/17/opinion/when-the-irish-invaded-canada.html,831
Mar-17,58cb8e817c459f247805c5c1,,By DAVID BROOKS,article,Let Bannon  Be Bannon!,"['United States Politics and Government', 'Bannon, Stephen K', 'Trump, Donald J', 'Republican Party', 'House of Representatives']",3,OpEd,27,3/17/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/17/opinion/let-bannon-be-bannon.html,829
Mar-17,58cb8e7f7c459f247805c5bc,,By DAVID LEONHARDT,article,"Trumpcare’s Lonely, and Seedy, Supporter","['Health Insurance and Managed Care', 'CIGNA Corporation', 'Congressional Budget Office', 'Conway, Kellyanne', 'Price, Thomas E (1954- )']",3,OpEd,0,3/17/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/17/opinion/trumpcares-lonely-and-seedy-supporter.html,792
Mar-17,58cb98437c459f247805c5e1,,By CAROLINE CROSSON GILPIN,article,Which Photograph Stays In Your Memory?,[],3,Learning,0,3/17/17 8:03,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/learning/which-photograph-stays-in-your-memory.html,406
Mar-17,58cba5967c459f247805c5ff,,By JAIME LOWE,article,How to Get on an Arena’s Kiss Cam,['Athletics and Sports'],3,Magazine,19,3/17/17 9:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/magazine/how-to-get-on-an-arenas-kiss-cam.html,386
Mar-17,58cba59d7c459f247805c602,,Selected by MATTHEW ZAPRUDER,article,Unknown,"['Poetry and Poets', 'Byron, Lord']",3,Magazine,17,3/17/17 9:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/magazine/well-go-no-more-a-roving.html,78
Mar-17,58cba59c7c459f247805c601,,By MICHAEL PAULSON,article,Lessons From the ‘Miss Saigon’ Wars,"['Theater', 'Race and Ethnicity', 'Miss Saigon (Play)', 'Wong, B D', 'Mackintosh, Cameron', 'Schonberg, Claude-Michel', 'Salonga, Lea', 'Briones, Jon Jon']",3,Arts&Leisure,8,3/17/17 9:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/theater/the-battle-of-miss-saigon-yellowface-art-and-opportunity.html,2891
Mar-17,58cba59d7c459f247805c603,,By JOHN LELAND,article,"Picking Fights, Dropping Names","['Podhoretz, Norman', 'Commentary', 'Conservatism (US Politics)', 'Nineteen Hundred Sixties', 'Writing and Writers', 'Books and Literature']",3,Metropolitan,1,3/17/17 9:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/nyregion/norman-podhoretz-still-picks-fights-and-drops-names.html,2515
Mar-17,58cba5b77c459f247805c60c,,By LIZ SPAYD with EVAN GERSHKOVICH,article,Friday Mailbag: Where Are the Women?,"['United States Economy', 'Conflicts of Interest', 'Computers and the Internet', 'Courts and the Judiciary', 'New York Times', 'Anschutz, Philip F', 'Bernanke, Ben S', 'Gorsuch, Neil M', 'Trump, Donald J', 'Colorado', 'East Coast (US)']",3,Editorial,0,3/17/17 9:00,Mar-17,The New York Times,Editorial,https://www.nytimes.com/2017/03/17/public-editor/friday-mailbag-where-are-the-women.html,732
Mar-17,58cba5ad7c459f247805c605,,By LIZ SPAYD,article,"Snoop Dogg, Bow Wow and an Ill-Advised Retweet","['Computers and the Internet', 'Rap and Hip-Hop', 'Social Media', 'First Ladies (US)', 'Prostitution', 'New York Times', 'Twitter', 'Snoop Dogg']",3,Editorial,0,3/17/17 9:00,Mar-17,The New York Times,Editorial,https://www.nytimes.com/2017/03/17/public-editor/snoop-dogg-bow-wow-liz-spayd-public-editor.html,622
Mar-17,58cba5b17c459f247805c60a,,By RON LIEBER,article,Student Aid System Just Got Even Scarier,"['Financial Aid (Education)', 'Colleges and Universities', 'Federal Taxes (US)']",3,Business,1,3/17/17 9:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/your-money/paying-for-college/navigating-our-shameful-maddeningly-complex-student-aid-system.html,1341
Mar-17,58cba5af7c459f247805c608,,By VIVIAN MARINO,article,Picking a Suburb to Call Home,"['Real Estate and Housing (Residential)', 'Suburbs', 'New York Metropolitan Area']",3,RealEstate,1,3/17/17 9:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/realestate/how-to-pick-the-right-new-york-city-suburb.html,1947
Mar-17,58cbaca47c459f247805c621,,By MICHAEL GONCHAR,article,Teaching With: ‘Kim Suozzi’s Last Wishes’,[],3,Learning,0,3/17/17 9:30,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/learning/teaching-with-kim-suozzis-last-wishes.html,517
Mar-17,58cbafee7c459f247805c62a,,By KAROLINE KAN,article,Tai Chi Encourages Calm. So Why Are Its Chinese Fans Stressing Out?,"['Tai Chi', 'United Nations Educational, Scientific and Cultural Organization', ""National People's Congress (China)"", 'China']",3,Foreign,0,3/17/17 9:44,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/world/asia/china-tai-chi-unesco.html,743
Mar-17,58cbb3aa7c459f247805c635,,By SASHA BROWN-WORSHAM,article,Not My Mother’s Yoga,"['Yoga', 'Families and Family Life']",3,Well,0,3/17/17 10:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/well/family/not-my-mothers-yoga.html,1096
Mar-17,58cbb5d57c459f247805c63e,,By ALEXANDRA S. LEVINE,article,Unknown,['New York City'],3,Metro,0,3/17/17 10:09,Mar-17,The New York Times,briefing,https://www.nytimes.com/2017/03/17/nyregion/new-york-today-st-patricks-day-nyc-little-ireland.html,1468
Mar-17,58cbc1c57c459f247805c665,,By NEIL IRWIN,article,Ask a Sociologist to Fix the Economy,"['United States Economy', 'Sociology', 'Labor and Jobs', 'Unemployment', 'Desmond, Matthew S (1980- )', 'Gans, Herbert J']",3,SundayBusiness,7,3/17/17 11:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/upshot/what-if-sociologists-had-as-much-influence-as-economists.html,1151
Mar-17,58cbc1d07c459f247805c668,,By DAVID E. SANGER,article,Secretary of State Rejects Talks With North Korea on Nuclear Program,"['United States International Relations', 'South Korea', 'North Korea', 'Tillerson, Rex W', 'Nuclear Weapons', 'United States Defense and Military Forces']",3,Foreign,8,3/17/17 11:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/world/asia/rex-tillerson-north-korea-nuclear.html,1265
Mar-17,58cbc80e7c459f247805c673,,By ROGER COHEN,article,Christo wraps Donald Trump,"['Politics and Government', 'Refugees and Displaced Persons', 'National Endowment for the Arts', 'Christo', 'Trump, Donald J']",3,OpEd,11,3/17/17 11:27,Mar-17,International New York Times,Op-Ed,https://www.nytimes.com/2017/03/17/opinion/christo-wraps-donald-trump.html,830
Mar-17,58cbec937c459f247805c6e6,,By PETER BAKER and STEVEN ERLANGER,article,Britain Furious as Trump Pushes Claim of Spying,"['United States Politics and Government', 'Great Britain', 'Espionage and Intelligence Services', 'Trump, Donald J', 'Wiretapping and Other Eavesdropping Devices and Methods', 'United States International Relations', 'Obama, Barack', 'Merkel, Angela', 'Fox News Channel']",3,National,1,3/17/17 14:02,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/world/europe/trump-britain-obama-wiretap-gchq.html,1383
Mar-17,58cbeeb87c459f247805c6ee,,By KARAN MAHAJAN,article,How My Red State Sees Me,"['Indian-Americans', 'Discrimination', 'Austin (Tex)', 'Race and Ethnicity']",3,OpEd,8,3/17/17 14:11,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/17/opinion/sunday/how-does-my-red-state-see-me.html,976
Mar-17,58cc01c77c459f247805c73b,,By RONI CARYN RABIN,article,Unknown,"['Diet and Nutrition', 'Fruit', 'Weight', 'Water', 'Snack Foods']",3,Science,6,3/17/17 15:33,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/well/eat/what-are-the-best-snacks-before-bedtime.html,438
Mar-17,58cc06787c459f247805c753,,By MELISSA CLARK,article,"A Malted Scoop, a Fudgy Swirl","['Ice Cream and Frozen Desserts', 'Cooking and Cookbooks']",3,Dining,2,3/17/17 15:53,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/dining/ice-cream-recipe-video-malted-milk-fudge-ripple.html,403
Mar-17,58cc12f67c459f247805c785,,By IAN AUSTEN,article,Gambling on a Frenchman,"['Restaurants', 'Casinos', 'Montreal (Quebec)', ""L'Atelier de Joel Robuchon (Manhattan, NY, Restaurant)"", 'Robuchon, Joel', 'Canada']",3,Dining,1,3/17/17 16:46,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/dining/montreal-casino-chefs-loto-quebec-joel-robuchon.html,1165
Mar-17,58cc28377c459f247805c7da,,By TEJAL RAO,article,Clashing Visions and a Food Magazine’s End,"['Magazines', 'Food', 'Lucky Peach', 'Chang, David (Chef)', 'New York City', 'Meehan, Peter']",3,Dining,7,3/17/17 18:17,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/dining/lucky-peach-closing.html,951
Mar-17,58cc285c7c459f247805c7db,,By MICHELLE HIGGINS,article,"Sharing Space, but Not Taste","['Interior Design and Furnishings', 'Design', 'Real Estate and Housing (Residential)']",3,RealEstate,6,3/17/17 18:17,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/realestate/when-decorating-styles-clash.html,1065
Mar-17,58cc2d5e7c459f247805c7f2,,By NEIL GENZLINGER,article,Rough Ride: A Scalding  Take on Race,"['Theater', 'White Guy on the Bus (Play)', 'Graham, Bruce', 'Cuccioli, Robert', 'Martin, Bud']",3,Culture,2,3/17/17 18:39,Mar-17,The New York Times,Review,https://www.nytimes.com/2017/03/17/theater/review-a-scalding-take-on-race-in-white-guy-on-the-bus.html,392
Mar-17,58cc329c7c459f247805c80a,,By ALEXIS SOLOSKI,article,One Man’s Shards of Childhood,"['Theater', 'Ex Machina', 'Lepage, Robert', '887 (Play)']",3,Culture,2,3/17/17 19:01,Mar-17,The New York Times,Review,https://www.nytimes.com/2017/03/17/theater/review-robert-lepage-goes-home-again-in-887.html,570
Mar-17,58cc39fe7c459f247805c820,,By AARON E. CARROLL,article,"Cost Can Be Debated, but Meals on Wheels Gets Results","['Meals on Wheels', 'Elder Care', 'Federal Budget (US)', 'Trump, Donald J', 'Home Health Care', 'Elderly', 'Diet and Nutrition']",3,Upshot,10,3/17/17 19:33,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/upshot/the-cost-can-be-debated-but-meals-on-wheels-gets-results.html,857
Mar-17,58cc3fa47c459f247805c83b,,By DAVID TANIS,article,"Simple or Dressed Up, It’s My New Favorite Bean","['Cooking and Cookbooks', 'Beans']",3,Dining,2,3/17/17 19:57,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/dining/white-bean-stew-recipe.html,523
Mar-17,58cc40417c459f247805c83d,,By HARVEY ARATON,article,Two Ways to Go About a Losing Season,"['Basketball', 'Brooklyn Nets', 'New York Knicks', 'Atkinson, Kenny (1967- )', 'Checketts, Dave']",3,Sports,6,3/17/17 19:59,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/sports/basketball/brooklyn-nets-new-york-knicks-phil-jackson.html,1094
Mar-17,58cc4e757c459f247805c86e,,By JANE PERLEZ,article,"As U.S. Shifts on Korea, China Holds Cards, Too","['United States International Relations', 'North Korea', 'China', 'Tillerson, Rex W', 'Nuclear Weapons', 'United States Defense and Military Forces', 'Trump, Donald J']",3,Foreign,1,3/17/17 21:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/world/asia/all-eyes-on-china-as-us-signals-new-tack-on-north-korea.html,1532
Mar-17,58cc754a7c459f247805c8c6,,By JULIET MACUR,article,A Swift Success Marred by Scandal,"['Gymnastics', 'Penny, Steve', 'Sex Crimes', 'USA Gymnastics', 'Olympic Games', 'United States Olympic Committee', 'Nassar, Lawrence G (1963- )']",3,Sports,1,3/17/17 23:46,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/sports/olympics/macur-steve-penny-usa-gymnastics-scandal.html,1123
Mar-17,58cc85b17c459f247805c8d8,,By GAIL COLLINS,article,Trump Stays Buggy,"['Trump, Donald J', 'United States Politics and Government', 'Federal Budget (US)', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Health Insurance and Managed Care', 'Merkel, Angela', 'Mulvaney, Mick', 'Obama, Barack', 'Great Britain', 'Espionage and Intelligence Services', 'Price, Thomas E (1954- )', 'United States International Relations']",3,OpEd,19,3/18/17 0:56,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/17/opinion/trump-stays-buggy.html,848
Mar-17,58cc91397c459f247805c8e9,,By LOUISE MENSCH,article,What to Ask About Russian Hacking,"['Presidential Election of 2016', 'Russia', 'Trump, Donald J', 'Cyberwarfare and Defense', 'House Committee on Intelligence', 'United States Politics and Government', 'Federal Bureau of Investigation', 'Foreign Intelligence Surveillance Act (FISA)']",3,OpEd,19,3/18/17 1:45,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/17/opinion/what-to-ask-about-russian-hacking.html,1151
Mar-17,58cc94ad7c459f247805c8f2,,By CAITLIN LOVINGER,article,Think Over,['Crossword Puzzles'],3,Games,0,3/18/17 2:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/17/crosswords/think-over.html,802
Mar-17,58cc96397c459f247805c8f6,,By THE EDITORIAL BOARD,article,London Ridicules the Ridiculous,"['Trump, Donald J', 'Spicer, Sean M (1971- )', 'United States Politics and Government', 'Espionage and Intelligence Services', 'Obama, Barack', 'News and News Media', 'Fox News Channel', 'Government Communications Headquarters (Great Britain)', 'Great Britain', 'Wiretapping and Other Eavesdropping Devices and Methods', 'United States International Relations']",3,Editorial,18,3/18/17 2:06,Mar-17,The New York Times,Editorial,https://www.nytimes.com/2017/03/17/opinion/london-ridicules-the-ridiculous.html,617
Mar-17,58cc97c77c459f247805c8fb,,By ARTHUR C. BROOKS,article,Depressed by Politics? Just Let Go,"['Happiness', 'Social Media', 'News and News Media', 'United States Politics and Government']",3,OpEd,19,3/18/17 2:13,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/17/opinion/depressed-by-politics-just-let-go.html,865
